#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 02 28 11 00   1 10.8 12.1 99.00 99.00 99.00 999 1016.1  12.9  16.9 999.0 99.0 99.00
2010 02 28 12 00 358 10.2 11.6 99.00 99.00 99.00 999 1017.2  12.8  16.8 999.0 99.0 99.00
2010 02 28 13 00   2 10.3 12.0 99.00 99.00 99.00 999 1017.7  12.9  16.6 999.0 99.0 99.00
2010 02 28 14 00  12  8.4  9.9 99.00 99.00 99.00 999 1018.6  13.1  16.6 999.0 99.0 99.00
2010 02 28 15 00   5  6.4  7.7 99.00 99.00 99.00 999 1019.2  13.2  16.6 999.0 99.0 99.00
2010 02 28 16 00 354  5.1  6.1 99.00 99.00 99.00 999 1019.0  13.3  16.7 999.0 99.0 99.00
2010 02 28 17 00   3  4.1  5.3 99.00 99.00 99.00 999 1018.8  13.7  17.0 999.0 99.0 99.00
2010 02 28 18 00 335  2.2  2.9 99.00 99.00 99.00 999 1018.3  14.4  17.3 999.0 99.0 99.00
2010 02 28 19 00 300  3.5  4.0 99.00 99.00 99.00 999 1017.8  14.7  17.6 999.0 99.0 99.00
2010 02 28 20 00 291  6.3  6.8 99.00 99.00 99.00 999 1017.4  14.8  17.8 999.0 99.0 99.00
2010 02 28 21 00 291  7.8  8.4 99.00 99.00 99.00 999 1017.3  14.8  17.9 999.0 99.0 99.00
2010 02 28 22 00 294  7.6  8.4 99.00 99.00 99.00 999 1017.1  15.1  17.9 999.0 99.0 99.00
2010 02 28 23 00 296  6.1  6.4 99.00 99.00 99.00 999 1017.2  15.2  17.8 999.0 99.0 99.00
2010 03 01 00 00 285  6.1  7.0 99.00 99.00 99.00 999 1017.4  15.5  17.7 999.0 99.0 99.00
2010 03 01 01 00 307  6.8  7.7 99.00 99.00 99.00 999 1017.8  15.7  17.6 999.0 99.0 99.00
2010 03 01 02 00 313  7.3  8.1 99.00 99.00 99.00 999 1018.0  15.6  17.7 999.0 99.0 99.00
2010 03 01 03 00 311  7.8  9.0 99.00 99.00 99.00 999 1018.0  15.5  17.6 999.0 99.0 99.00
2010 03 01 04 00 314  8.5  9.3 99.00 99.00 99.00 999 1018.3  15.3  17.4 999.0 99.0 99.00
2010 03 01 05 00 329  7.6  8.6 99.00 99.00 99.00 999 1018.4  15.2  17.3 999.0 99.0 99.00
2010 03 01 06 00 349  7.2  7.7 99.00 99.00 99.00 999 1018.1  14.9  17.3 999.0 99.0 99.00
2010 03 01 07 00 352  8.2  9.8 99.00 99.00 99.00 999 1017.6  14.6  17.1 999.0 99.0 99.00
2010 03 01 08 00   1  7.5  8.3 99.00 99.00 99.00 999 1016.8  14.5  16.9 999.0 99.0 99.00
2010 03 01 09 00   2  6.7  7.3 99.00 99.00 99.00 999 1016.7  14.1  16.7 999.0 99.0 99.00
2010 03 01 10 00   6  5.3  5.9 99.00 99.00 99.00 999 1017.0  13.5  16.5 999.0 99.0 99.00
2010 03 01 11 00   6  6.9  7.9 99.00 99.00 99.00 999 1017.2  12.9  16.5 999.0 99.0 99.00
2010 03 01 12 00   4  6.3  7.5 99.00 99.00 99.00 999 1017.6  12.9  16.4 999.0 99.0 99.00
2010 03 01 13 00  10  6.4  6.9 99.00 99.00 99.00 999 1018.0  12.8  16.3 999.0 99.0 99.00
2010 03 01 14 00  19  5.4  6.3 99.00 99.00 99.00 999 1018.6  12.7  16.3 999.0 99.0 99.00
2010 03 01 15 00  38  4.1  4.6 99.00 99.00 99.00 999 1019.0  12.8  16.3 999.0 99.0 99.00
2010 03 01 16 00  29  3.6  4.2 99.00 99.00 99.00 999 1018.8  13.5  16.5 999.0 99.0 99.00
2010 03 01 17 00  80  2.6  2.9 99.00 99.00 99.00 999 1018.6  14.0  16.8 999.0 99.0 99.00
2010 03 01 18 00  57  1.5  2.0 99.00 99.00 99.00 999 1017.5  14.7  17.0 999.0 99.0 99.00
2010 03 01 19 00  72  2.5  2.8 99.00 99.00 99.00 999 1016.3  15.2  17.2 999.0 99.0 99.00
2010 03 01 20 00  71  2.8  3.4 99.00 99.00 99.00 999 1015.3  16.0  17.4 999.0 99.0 99.00
2010 03 01 21 00  74  3.1  3.7 99.00 99.00 99.00 999 1014.8  16.8  17.4 999.0 99.0 99.00
2010 03 01 22 00  72  3.0  3.4 99.00 99.00 99.00 999 1014.5  17.2  17.5 999.0 99.0 99.00
2010 03 01 23 00  60  3.4  3.7 99.00 99.00 99.00 999 1014.2  17.3  17.4 999.0 99.0 99.00
2010 03 02 00 00  70  3.1  4.2 99.00 99.00 99.00 999 1014.1  17.5  17.4 999.0 99.0 99.00
2010 03 02 01 00 142  4.1  4.4 99.00 99.00 99.00 999 1013.8  18.6  17.4 999.0 99.0 99.00
2010 03 02 02 00 140  5.3  5.9 99.00 99.00 99.00 999 1013.6  18.5  17.4 999.0 99.0 99.00
2010 03 02 03 00 136  4.9  5.8 99.00 99.00 99.00 999 1013.4  18.6  17.5 999.0 99.0 99.00
2010 03 02 04 00 154  6.6  7.3 99.00 99.00 99.00 999 1012.4  19.1  17.5 999.0 99.0 99.00
2010 03 02 05 00 179  5.8  6.7 99.00 99.00 99.00 999 1012.6  19.1  17.3 999.0 99.0 99.00
2010 03 02 06 00 168  6.5  6.9 99.00 99.00 99.00 999 1011.5  19.2  17.2 999.0 99.0 99.00
2010 03 02 07 00 164  7.3  7.9 99.00 99.00 99.00 999 1010.3  19.6  17.3 999.0 99.0 99.00
2010 03 02 08 00 213  7.4  7.9 99.00 99.00 99.00 999 1010.4  19.7  17.3 999.0 99.0 99.00
2010 03 02 09 00 198  5.8  6.3 99.00 99.00 99.00 999 1009.3  19.4  17.4 999.0 99.0 99.00
2010 03 02 10 00 199  6.4  6.9 99.00 99.00 99.00 999 1009.1  19.5  17.3 999.0 99.0 99.00
2010 03 02 11 00 197  6.3  6.8 99.00 99.00 99.00 999 1008.9  19.4  17.2 999.0 99.0 99.00
2010 03 02 12 00 199  8.3  8.9 99.00 99.00 99.00 999 1008.8  20.0  17.1 999.0 99.0 99.00
2010 03 02 13 00 202  7.7  8.6 99.00 99.00 99.00 999 1009.3  19.9  17.2 999.0 99.0 99.00
2010 03 02 14 00 200  8.5  9.4 99.00 99.00 99.00 999 1009.2  20.2  17.2 999.0 99.0 99.00
2010 03 02 15 00 212  8.5  9.2 99.00 99.00 99.00 999 1009.5  20.6  17.3 999.0 99.0 99.00
2010 03 02 16 00 201  9.5 10.8 99.00 99.00 99.00 999 1009.1  20.8  17.5 999.0 99.0 99.00
2010 03 02 17 00 207  9.5 10.9 99.00 99.00 99.00 999 1008.1  21.5  17.9 999.0 99.0 99.00
2010 03 02 18 00 231  9.0 10.4 99.00 99.00 99.00 999 1008.0  21.6  18.1 999.0 99.0 99.00
2010 03 02 19 00 283  7.7  8.3 99.00 99.00 99.00 999 1007.8  20.0  18.3 999.0 99.0 99.00
2010 03 02 20 00 268  6.9  7.6 99.00 99.00 99.00 999 1007.2  19.7  18.6 999.0 99.0 99.00
2010 03 02 21 00 282  8.1  8.8 99.00 99.00 99.00 999 1007.6  20.1  18.7 999.0 99.0 99.00
2010 03 02 22 00 266  6.8  7.5 99.00 99.00 99.00 999 1008.0  19.9  18.8 999.0 99.0 99.00
2010 03 02 23 00 279  9.4 10.4 99.00 99.00 99.00 999 1008.6  20.0  18.7 999.0 99.0 99.00
2010 03 03 00 00 276  9.5 10.8 99.00 99.00 99.00 999 1009.0  19.8  18.5 999.0 99.0 99.00
2010 03 03 01 00 281  9.4 10.3 99.00 99.00 99.00 999 1009.7  19.4  18.3 999.0 99.0 99.00
2010 03 03 02 00 271  8.6  9.6 99.00 99.00 99.00 999 1010.0  19.3  18.3 999.0 99.0 99.00
2010 03 03 03 00 273  9.1 10.3 99.00 99.00 99.00 999 1010.3  19.3  18.3 999.0 99.0 99.00
2010 03 03 04 00 282 10.6 11.7 99.00 99.00 99.00 999 1010.7  19.1  18.4 999.0 99.0 99.00
2010 03 03 05 00 318 11.4 12.9 99.00 99.00 99.00 999 1011.0  17.2  18.5 999.0 99.0 99.00
2010 03 03 06 00 313 11.4 12.7 99.00 99.00 99.00 999 1011.0  17.2  18.4 999.0 99.0 99.00
2010 03 03 07 00 300 10.8 12.4 99.00 99.00 99.00 999 1011.1  17.2  18.2 999.0 99.0 99.00
2010 03 03 08 00 303 12.9 14.6 99.00 99.00 99.00 999 1010.9  17.3  18.0 999.0 99.0 99.00
2010 03 03 09 00 302 11.3 13.2 99.00 99.00 99.00 999 1010.9  17.1  17.8 999.0 99.0 99.00
2010 03 03 10 00 315 11.8 13.6 99.00 99.00 99.00 999 1011.5  16.6  17.7 999.0 99.0 99.00
2010 03 03 11 00 319 12.4 14.8 99.00 99.00 99.00 999 1012.1  16.4  17.7 999.0 99.0 99.00
2010 03 03 12 00 331 11.7 13.2 99.00 99.00 99.00 999 1012.8  15.8  17.6 999.0 99.0 99.00
2010 03 03 13 00 328 11.4 13.1 99.00 99.00 99.00 999 1013.4  15.7  17.5 999.0 99.0 99.00
2010 03 03 14 00 336 10.5 12.3 99.00 99.00 99.00 999 1014.2  15.0  17.4 999.0 99.0 99.00
2010 03 03 15 00 328 11.2 12.9 99.00 99.00 99.00 999 1014.6  14.9  17.4 999.0 99.0 99.00
2010 03 03 16 00 320  8.9  9.5 99.00 99.00 99.00 999 1015.0  14.7  17.6 999.0 99.0 99.00
2010 03 03 17 00 317  8.4  9.8 99.00 99.00 99.00 999 1014.7  15.0  17.8 999.0 99.0 99.00
2010 03 03 18 00 315  8.3 10.1 99.00 99.00 99.00 999 1014.2  14.7  18.0 999.0 99.0 99.00
2010 03 03 19 00 312  8.5  9.9 99.00 99.00 99.00 999 1014.1  14.9  18.2 999.0 99.0 99.00
2010 03 03 20 00 325  9.6 11.2 99.00 99.00 99.00 999 1014.1  14.9  18.4 999.0 99.0 99.00
2010 03 03 21 00 318 11.7 13.4 99.00 99.00 99.00 999 1014.2  14.9  18.4 999.0 99.0 99.00
2010 03 03 22 00 327 10.7 12.4 99.00 99.00 99.00 999 1014.4  15.2  18.2 999.0 99.0 99.00
2010 03 03 23 00 321 11.9 13.3 99.00 99.00 99.00 999 1014.7  15.1  18.0 999.0 99.0 99.00
2010 03 04 00 00 326 10.3 11.7 99.00 99.00 99.00 999 1015.1  15.0  17.7 999.0 99.0 99.00
2010 03 04 01 00 337 11.5 13.1 99.00 99.00 99.00 999 1015.3  14.7  17.5 999.0 99.0 99.00
2010 03 04 02 00 335  8.0  9.1 99.00 99.00 99.00 999 1016.4  14.5  17.4 999.0 99.0 99.00
2010 03 04 03 00 330  7.5  8.9 99.00 99.00 99.00 999 1016.9  14.3  17.4 999.0 99.0 99.00
2010 03 04 04 00 340  7.5  9.0 99.00 99.00 99.00 999 1016.7  14.1  17.2 999.0 99.0 99.00
2010 03 04 05 00   1  5.3  5.9 99.00 99.00 99.00 999 1017.0  13.5  17.1 999.0 99.0 99.00
2010 03 04 06 00   2  2.9  3.5 99.00 99.00 99.00 999 1017.1  13.1  17.1 999.0 99.0 99.00
2010 03 04 07 00   2  4.1  4.8 99.00 99.00 99.00 999 1017.2  13.0  17.0 999.0 99.0 99.00
2010 03 04 08 00  10  4.5  5.3 99.00 99.00 99.00 999 1016.9  13.0  17.0 999.0 99.0 99.00
2010 03 04 09 00  12  3.8  4.8 99.00 99.00 99.00 999 1016.7  12.7  16.8 999.0 99.0 99.00
2010 03 04 10 00  12  2.6  3.4 99.00 99.00 99.00 999 1017.1  12.7  16.7 999.0 99.0 99.00
2010 03 04 11 00  11  3.6  4.2 99.00 99.00 99.00 999 1017.6  12.6  16.7 999.0 99.0 99.00
2010 03 04 12 00  24  5.1  6.3 99.00 99.00 99.00 999 1018.3  12.4  16.7 999.0 99.0 99.00
2010 03 04 13 00  16  5.0  5.9 99.00 99.00 99.00 999 1019.0  12.8  16.6 999.0 99.0 99.00
2010 03 04 14 00   4  5.5  6.1 99.00 99.00 99.00 999 1019.7  12.5  16.7 999.0 99.0 99.00
2010 03 04 15 00   1  5.1  5.8 99.00 99.00 99.00 999 1020.1  12.6  16.7 999.0 99.0 99.00
2010 03 04 16 00 350  3.8  4.2 99.00 99.00 99.00 999 1019.9  13.1  16.8 999.0 99.0 99.00
2010 03 04 17 00 335  2.8  3.9 99.00 99.00 99.00 999 1019.6  13.8  16.9 999.0 99.0 99.00
2010 03 04 18 00 316  7.4  8.1 99.00 99.00 99.00 999 1019.1  14.5  17.2 999.0 99.0 99.00
2010 03 04 19 00 313  6.5  8.0 99.00 99.00 99.00 999 1018.3  14.5  17.4 999.0 99.0 99.00
2010 03 04 20 00 306  6.4  6.8 99.00 99.00 99.00 999 1018.3  14.3  17.6 999.0 99.0 99.00
2010 03 04 21 00 311  8.1  9.0 99.00 99.00 99.00 999 1018.4  14.6  17.7 999.0 99.0 99.00
2010 03 04 22 00 316  8.8 10.4 99.00 99.00 99.00 999 1018.4  13.8  17.7 999.0 99.0 99.00
2010 03 04 23 00 311  9.1 10.7 99.00 99.00 99.00 999 1018.6  13.6  17.6 999.0 99.0 99.00
2010 03 05 00 00 327 10.8 11.9 99.00 99.00 99.00 999 1019.0  13.7  17.5 999.0 99.0 99.00
2010 03 05 01 00 319 10.9 12.4 99.00 99.00 99.00 999 1018.9  13.4  17.3 999.0 99.0 99.00
2010 03 05 02 00 323 10.2 11.3 99.00 99.00 99.00 999 1019.2  13.5  17.2 999.0 99.0 99.00
2010 03 05 03 00 327 11.0 12.0 99.00 99.00 99.00 999 1019.6  13.5  16.9 999.0 99.0 99.00
2010 03 05 04 00 334  9.3 10.0 99.00 99.00 99.00 999 1019.6  13.2  16.7 999.0 99.0 99.00
2010 03 05 05 00 346  8.0  8.8 99.00 99.00 99.00 999 1020.0  12.6  16.6 999.0 99.0 99.00
2010 03 05 06 00 346  8.1  8.8 99.00 99.00 99.00 999 1019.8  12.2  16.5 999.0 99.0 99.00
2010 03 05 07 00 359  7.9  9.2 99.00 99.00 99.00 999 1019.6  11.2  16.4 999.0 99.0 99.00
2010 03 05 08 00 359  9.2 10.2 99.00 99.00 99.00 999 1019.4  10.0  16.2 999.0 99.0 99.00
2010 03 05 09 00   3 10.1 11.1 99.00 99.00 99.00 999 1019.6   9.8  16.0 999.0 99.0 99.00
2010 03 05 10 00 354  9.6 10.6 99.00 99.00 99.00 999 1019.7   9.8  15.8 999.0 99.0 99.00
2010 03 05 11 00   0  9.8 11.0 99.00 99.00 99.00 999 1020.3   9.6  15.5 999.0 99.0 99.00
2010 03 05 12 00   0 10.3 12.0 99.00 99.00 99.00 999 1020.4   9.6  15.4 999.0 99.0 99.00
2010 03 05 13 00 352 10.9 12.3 99.00 99.00 99.00 999 1021.3  10.2  15.3 999.0 99.0 99.00
2010 03 05 14 00 345  9.3 10.5 99.00 99.00 99.00 999 1022.1  10.5  15.2 999.0 99.0 99.00
2010 03 05 15 00 350  6.9  8.5 99.00 99.00 99.00 999 1021.9  10.8  15.2 999.0 99.0 99.00
2010 03 05 16 00 350  5.5  6.2 99.00 99.00 99.00 999 1021.9  11.4  15.2 999.0 99.0 99.00
2010 03 05 17 00 340  5.7  6.3 99.00 99.00 99.00 999 1021.1  12.0  15.3 999.0 99.0 99.00
2010 03 05 18 00 326  4.8  5.8 99.00 99.00 99.00 999 1020.3  13.0  15.5 999.0 99.0 99.00
2010 03 05 19 00 323  5.4  6.0 99.00 99.00 99.00 999 1019.5  13.1  15.8 999.0 99.0 99.00
2010 03 05 20 00 309  6.3  7.1 99.00 99.00 99.00 999 1019.5  13.3  16.0 999.0 99.0 99.00
2010 03 05 21 00 303  5.9  6.8 99.00 99.00 99.00 999 1019.1  13.8  16.1 999.0 99.0 99.00
2010 03 05 22 00 304  7.5  8.0 99.00 99.00 99.00 999 1018.9  14.2  16.1 999.0 99.0 99.00
2010 03 05 23 00 304  7.5  8.4 99.00 99.00 99.00 999 1018.7  14.2  16.2 999.0 99.0 99.00
2010 03 06 00 00 323  7.2  7.9 99.00 99.00 99.00 999 1018.8  14.2  16.3 999.0 99.0 99.00
2010 03 06 01 00 326  7.3  8.2 99.00 99.00 99.00 999 1019.5  14.2  16.2 999.0 99.0 99.00
2010 03 06 02 00 334  7.0  7.7 99.00 99.00 99.00 999 1020.1  14.1  16.1 999.0 99.0 99.00
2010 03 06 03 00 352  6.7  7.6 99.00 99.00 99.00 999 1020.1  13.8  16.0 999.0 99.0 99.00
2010 03 06 04 00 351  7.4  8.3 99.00 99.00 99.00 999 1020.3  13.7  15.9 999.0 99.0 99.00
2010 03 06 05 00 356  8.0  9.1 99.00 99.00 99.00 999 1020.3  13.3  15.7 999.0 99.0 99.00
2010 03 06 06 00 334  8.1  8.8 99.00 99.00 99.00 999 1020.1  12.5  15.7 999.0 99.0 99.00
2010 03 06 07 00   3  8.0  9.1 99.00 99.00 99.00 999 1020.2  12.1  15.6 999.0 99.0 99.00
2010 03 06 08 00  10  7.9  8.9 99.00 99.00 99.00 999 1019.6  11.5  15.5 999.0 99.0 99.00
2010 03 06 09 00 357  7.4  8.3 99.00 99.00 99.00 999 1019.4  11.4  15.3 999.0 99.0 99.00
2010 03 06 10 00   0  7.4  8.2 99.00 99.00 99.00 999 1019.6  11.6  15.1 999.0 99.0 99.00
2010 03 06 11 00   0  7.3  8.1 99.00 99.00 99.00 999 1020.1  11.7  14.9 999.0 99.0 99.00
2010 03 06 12 00  15  8.9  9.8 99.00 99.00 99.00 999 1020.7  11.9  14.7 999.0 99.0 99.00
2010 03 06 13 00  10  8.4 10.0 99.00 99.00 99.00 999 1021.7  12.0  14.6 999.0 99.0 99.00
2010 03 06 14 00  11  8.6  9.5 99.00 99.00 99.00 999 1021.7  12.4  14.7 999.0 99.0 99.00
2010 03 06 15 00  14  7.3  8.0 99.00 99.00 99.00 999 1022.0  13.0  14.8 999.0 99.0 99.00
2010 03 06 16 00   9  6.8  8.1 99.00 99.00 99.00 999 1022.3  14.0  14.9 999.0 99.0 99.00
2010 03 06 17 00   1  4.9  5.3 99.00 99.00 99.00 999 1022.2  14.9  15.1 999.0 99.0 99.00
2010 03 06 18 00 352  2.6  3.2 99.00 99.00 99.00 999 1021.3  15.6  15.4 999.0 99.0 99.00
2010 03 06 19 00 353  2.3  2.5 99.00 99.00 99.00 999 1020.9  16.1  15.7 999.0 99.0 99.00
2010 03 06 20 00 325  3.2  3.6 99.00 99.00 99.00 999 1020.5  16.9  16.0 999.0 99.0 99.00
2010 03 06 21 00 330  5.9  6.3 99.00 99.00 99.00 999 1020.1  16.1  16.2 999.0 99.0 99.00
2010 03 06 22 00 331  4.9  5.9 99.00 99.00 99.00 999 1019.9  16.5  16.3 999.0 99.0 99.00
2010 03 06 23 00 334  8.3  9.1 99.00 99.00 99.00 999 1020.0  15.9  16.3 999.0 99.0 99.00
2010 03 07 00 00 337  7.8  8.8 99.00 99.00 99.00 999 1020.2  15.5  16.2 999.0 99.0 99.00
2010 03 07 01 00   4  7.8  8.5 99.00 99.00 99.00 999 1020.7  15.2  16.1 999.0 99.0 99.00
2010 03 07 02 00 353  6.7  7.5 99.00 99.00 99.00 999 1021.2  15.1  16.1 999.0 99.0 99.00
2010 03 07 03 00 356  6.2  6.7 99.00 99.00 99.00 999 1021.4  14.7  15.9 999.0 99.0 99.00
2010 03 07 04 00 354  6.0  6.4 99.00 99.00 99.00 999 1021.5  14.7  15.8 999.0 99.0 99.00
2010 03 07 05 00   4  6.0  6.7 99.00 99.00 99.00 999 1021.4  15.1  15.8 999.0 99.0 99.00
2010 03 07 06 00   3  5.5  6.3 99.00 99.00 99.00 999 1021.3  15.1  15.7 999.0 99.0 99.00
2010 03 07 07 00   9  6.4  7.4 99.00 99.00 99.00 999 1021.1  14.5  15.6 999.0 99.0 99.00
2010 03 07 08 00  15  8.4  9.4 99.00 99.00 99.00 999 1021.0  13.8  15.6 999.0 99.0 99.00
2010 03 07 09 00  20  9.3 10.0 99.00 99.00 99.00 999 1020.8  13.5  15.5 999.0 99.0 99.00
2010 03 07 10 00  14  7.9  8.6 99.00 99.00 99.00 999 1021.5  13.6  15.4 999.0 99.0 99.00
2010 03 07 11 00  16  8.6  9.7 99.00 99.00 99.00 999 1022.1  13.3  15.3 999.0 99.0 99.00
2010 03 07 12 00  17  7.7  8.1 99.00 99.00 99.00 999 1022.6  13.0  15.1 999.0 99.0 99.00
2010 03 07 13 00   4  6.9  7.7 99.00 99.00 99.00 999 1023.0  13.0  15.1 999.0 99.0 99.00
2010 03 07 14 00   2  7.2  7.7 99.00 99.00 99.00 999 1023.8  13.3  15.1 999.0 99.0 99.00
2010 03 07 15 00   2  6.8  7.6 99.00 99.00 99.00 999 1024.0  14.1  15.3 999.0 99.0 99.00
2010 03 07 16 00   2  5.1  5.7 99.00 99.00 99.00 999 1023.6  15.4  15.4 999.0 99.0 99.00
2010 03 07 17 00 349  3.7  4.1 99.00 99.00 99.00 999 1023.3  16.4  15.6 999.0 99.0 99.00
2010 03 07 18 00 334  2.0  2.3 99.00 99.00 99.00 999 1022.5  17.0  16.0 999.0 99.0 99.00
2010 03 07 19 00 226  1.0  2.2 99.00 99.00 99.00 999 1022.2  17.0  16.2 999.0 99.0 99.00
2010 03 07 20 00 317  3.3  3.6 99.00 99.00 99.00 999 1021.7  16.7  16.4 999.0 99.0 99.00
2010 03 07 21 00   4  1.4  1.5 99.00 99.00 99.00 999 1021.4  17.1  16.6 999.0 99.0 99.00
2010 03 07 22 00  63  3.7  4.0 99.00 99.00 99.00 999 1021.1  17.5  16.6 999.0 99.0 99.00
2010 03 07 23 00  54  3.5  3.8 99.00 99.00 99.00 999 1021.0  17.7  16.7 999.0 99.0 99.00
2010 03 08 00 00  64  3.4  3.8 99.00 99.00 99.00 999 1020.8  17.3  16.8 999.0 99.0 99.00
2010 03 08 01 00  70  2.5  2.8 99.00 99.00 99.00 999 1021.4  17.3  16.8 999.0 99.0 99.00
2010 03 08 02 00  28  2.5  2.6 99.00 99.00 99.00 999 1021.9  17.2  16.8 999.0 99.0 99.00
2010 03 08 03 00 347  3.7  4.2 99.00 99.00 99.00 999 1022.2  16.5  16.9 999.0 99.0 99.00
2010 03 08 04 00 354  3.3  3.6 99.00 99.00 99.00 999 1021.8  16.9  16.7 999.0 99.0 99.00
2010 03 08 05 00 358  3.1  3.3 99.00 99.00 99.00 999 1021.6  16.7  16.6 999.0 99.0 99.00
2010 03 08 06 00 359  4.2  4.8 99.00 99.00 99.00 999 1021.0  16.5  16.5 999.0 99.0 99.00
2010 03 08 07 00  14  4.5  4.8 99.00 99.00 99.00 999 1019.9  16.4  16.4 999.0 99.0 99.00
2010 03 08 08 00   9  5.9  6.3 99.00 99.00 99.00 999 1020.1  16.3  16.4 999.0 99.0 99.00
2010 03 08 09 00  18  5.6  6.3 99.00 99.00 99.00 999 1019.8  16.1  16.5 999.0 99.0 99.00
2010 03 08 10 00  22  5.4  5.7 99.00 99.00 99.00 999 1020.1  16.0  16.5 999.0 99.0 99.00
2010 03 08 11 00  36  3.8  4.2 99.00 99.00 99.00 999 1020.1  16.0  16.4 999.0 99.0 99.00
2010 03 08 12 00  39  4.0  4.4 99.00 99.00 99.00 999 1020.2  16.1  16.3 999.0 99.0 99.00
2010 03 08 13 00  16  3.9  4.3 99.00 99.00 99.00 999 1021.5  16.1  16.3 999.0 99.0 99.00
2010 03 08 14 00   9  4.3  4.7 99.00 99.00 99.00 999 1021.9  16.2  16.4 999.0 99.0 99.00
2010 03 08 15 00   3  4.1  4.7 99.00 99.00 99.00 999 1022.5  16.6  16.5 999.0 99.0 99.00
2010 03 08 16 00   0  2.3  2.9 99.00 99.00 99.00 999 1022.0  17.0  16.8 999.0 99.0 99.00
2010 03 08 17 00  34  1.5  1.8 99.00 99.00 99.00 999 1021.8  17.7  17.0 999.0 99.0 99.00
2010 03 08 18 00  30  1.0  1.3 99.00 99.00 99.00 999 1020.6  18.3  17.3 999.0 99.0 99.00
2010 03 08 19 00 105  1.5  1.6 99.00 99.00 99.00 999 1019.2  18.7  17.6 999.0 99.0 99.00
2010 03 08 20 00 106  2.7  3.0 99.00 99.00 99.00 999 1018.5  19.2  17.7 999.0 99.0 99.00
2010 03 08 21 00  34  0.8  1.3 99.00 99.00 99.00 999 1018.6  19.3  17.8 999.0 99.0 99.00
2010 03 08 22 00  10  0.2  0.4 99.00 99.00 99.00 999 1018.2  19.2  17.9 999.0 99.0 99.00
2010 03 08 23 00  78  1.6  1.7 99.00 99.00 99.00 999 1018.3  18.7  17.9 999.0 99.0 99.00
2010 03 09 00 00  37  1.3  1.4 99.00 99.00 99.00 999 1018.3  18.2  17.9 999.0 99.0 99.00
2010 03 09 01 00 329  1.8  1.9 99.00 99.00 99.00 999 1018.7  18.0  17.9 999.0 99.0 99.00
2010 03 09 02 00 325  0.9  1.0 99.00 99.00 99.00 999 1018.5  17.7  17.9 999.0 99.0 99.00
2010 03 09 03 00   0  1.5  1.5 99.00 99.00 99.00 999 1018.4  18.0  18.1 999.0 99.0 99.00
2010 03 09 04 00  10  2.0  2.1 99.00 99.00 99.00 999 1018.4  18.0  18.1 999.0 99.0 99.00
2010 03 09 05 00  19  2.3  2.4 99.00 99.00 99.00 999 1018.0  18.2  17.9 999.0 99.0 99.00
2010 03 09 06 00  41  2.3  2.4 99.00 99.00 99.00 999 1017.2  18.0  17.9 999.0 99.0 99.00
2010 03 09 07 00  42  2.0  2.0 99.00 99.00 99.00 999 1016.7  18.1  17.8 999.0 99.0 99.00
2010 03 09 08 00  24  4.5  4.8 99.00 99.00 99.00 999 1016.4  17.8  17.7 999.0 99.0 99.00
2010 03 09 09 00  23  4.7  5.0 99.00 99.00 99.00 999 1016.4  17.6  17.7 999.0 99.0 99.00
2010 03 09 10 00  44  5.0  5.4 99.00 99.00 99.00 999 1015.7  17.5  17.7 999.0 99.0 99.00
2010 03 09 11 00  44  5.4  5.9 99.00 99.00 99.00 999 1016.5  17.4  17.7 999.0 99.0 99.00
2010 03 09 12 00  34  5.6  6.1 99.00 99.00 99.00 999 1017.5  17.5  17.6 999.0 99.0 99.00
2010 03 09 13 00   2  4.2  4.9 99.00 99.00 99.00 999 1019.1  17.4  17.6 999.0 99.0 99.00
2010 03 09 14 00  19  3.2  3.6 99.00 99.00 99.00 999 1019.4  17.3  17.6 999.0 99.0 99.00
2010 03 09 15 00  20  3.8  4.2 99.00 99.00 99.00 999 1019.6  17.4  17.6 999.0 99.0 99.00
2010 03 09 16 00  48  4.1  4.3 99.00 99.00 99.00 999 1019.4  17.8  17.7 999.0 99.0 99.00
2010 03 09 17 00  34  3.4  3.8 99.00 99.00 99.00 999 1018.8  18.3  17.8 999.0 99.0 99.00
2010 03 09 18 00  11  1.9  2.6 99.00 99.00 99.00 999 1018.1  18.6  18.1 999.0 99.0 99.00
2010 03 09 19 00  94  4.9  5.8 99.00 99.00 99.00 999 1017.3  20.0  18.4 999.0 99.0 99.00
2010 03 09 20 00  94  4.6  5.0 99.00 99.00 99.00 999 1017.3  20.5  18.6 999.0 99.0 99.00
2010 03 09 21 00  84  4.6  4.9 99.00 99.00 99.00 999 1017.0  20.3  18.8 999.0 99.0 99.00
2010 03 09 22 00  88  4.3  4.6 99.00 99.00 99.00 999 1016.8  19.8  18.8 999.0 99.0 99.00
2010 03 09 23 00 104  5.6  6.5 99.00 99.00 99.00 999 1016.3  20.2  18.8 999.0 99.0 99.00
2010 03 10 00 00  83  4.5  4.9 99.00 99.00 99.00 999 1017.0  20.0  18.8 999.0 99.0 99.00
2010 03 10 01 00  62  3.9  4.3 99.00 99.00 99.00 999 1017.6  19.7  18.8 999.0 99.0 99.00
