TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
H6059,NP-CHP, ,STG29,1/1/2016,1.803, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/2/2016,1.793, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/3/2016,1.782, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/4/2016,1.773, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/5/2016,1.756, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/6/2016,1.75, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/7/2016,1.745, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/8/2016,1.734, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/9/2016,1.725, ,2/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/10/2016,1.717, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/11/2016,1.711, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/12/2016,1.709, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/13/2016,1.704, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/14/2016,1.695, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/15/2016,1.726, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/16/2016,1.777, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/17/2016,1.785, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/18/2016,1.784, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/19/2016,1.776, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/20/2016,1.767, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/21/2016,1.758, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/22/2016,1.793, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/23/2016,1.84, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/24/2016,1.832, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/25/2016,1.827, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/26/2016,1.818, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/27/2016,1.823, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/28/2016,1.875, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/29/2016,1.897, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/30/2016,1.894, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,1/31/2016,1.89, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/1/2016,1.921, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/2/2016,1.935, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/3/2016,1.924, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/4/2016,1.913, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/5/2016,1.921, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/6/2016,1.915, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/7/2016,1.926, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/8/2016,1.91, ,3/12/2016 7:45,A
H6059,NP-CHP, ,STG29,2/9/2016,1.895, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/10/2016,1.883, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/11/2016,1.87, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/12/2016,1.857, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/13/2016,1.846, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/14/2016,1.833, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/15/2016,1.817, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/16/2016,1.823, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/17/2016,1.82, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/18/2016,1.801, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/19/2016,1.786, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/20/2016,1.772, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/21/2016,1.76, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/22/2016,1.746, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/23/2016,1.735, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/24/2016,1.727, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/25/2016,1.716, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/26/2016,1.701, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/27/2016,1.678, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/28/2016,1.663, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,2/29/2016,1.648, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/1/2016,1.632, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/2/2016,1.617, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/3/2016,1.603, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/4/2016,1.59, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/5/2016,1.576, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/6/2016,1.562, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/7/2016,1.543, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/8/2016,1.526, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/9/2016,1.51, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/10/2016,1.494, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/11/2016,1.483, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/12/2016,1.471, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/13/2016,1.46, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/14/2016,1.449, ,4/16/2016 7:45,A
H6059,NP-CHP, ,STG29,3/15/2016,1.436, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/16/2016,1.422, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/17/2016,1.409, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/18/2016,1.396, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/19/2016,1.381, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/20/2016,1.437, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/21/2016,1.434, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/22/2016,1.412, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/23/2016,1.395, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/24/2016,1.38, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/25/2016,1.4, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/26/2016,1.4, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/27/2016,1.39, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/28/2016,1.382, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/29/2016,1.37, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/30/2016,1.356, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,3/31/2016,1.341, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/1/2016,1.324, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/2/2016,1.309, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/3/2016,1.296, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/4/2016,1.294, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/5/2016,1.298, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/6/2016,1.294, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/7/2016,1.289, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/8/2016,1.276, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/9/2016,1.263, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/10/2016,1.249, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/11/2016,1.235, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/12/2016,1.222, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/13/2016,1.209, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/14/2016,1.195, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/15/2016,1.195, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/16/2016,1.711, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/17/2016,1.659, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/18/2016,1.609, ,5/10/2016 7:45,A
H6059,NP-CHP, ,STG29,4/19/2016,1.571, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/20/2016,1.541, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/21/2016,1.515, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/22/2016,1.494, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/23/2016,1.479, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/24/2016,1.461, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/25/2016,1.445, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/26/2016,1.426, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/27/2016,1.406, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/28/2016,1.387, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/29/2016,1.368, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,4/30/2016,1.348, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/1/2016,1.329, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/2/2016,1.33, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/3/2016,1.33, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/4/2016,1.328, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/5/2016,1.33, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/6/2016,1.318, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/7/2016,1.313, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/8/2016,1.306, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/9/2016,1.298, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/10/2016,1.292, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/11/2016,1.283, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/12/2016,1.273, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/13/2016,1.266, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/14/2016,1.255, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/15/2016,1.243, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/16/2016,1.223, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/17/2016,1.204, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/18/2016,1.234, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/19/2016,1.329, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/20/2016,1.316, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/21/2016,1.292, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/22/2016,1.276, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/23/2016,1.27, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/24/2016,1.351, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/25/2016,1.443, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/26/2016,1.423, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/27/2016,1.411, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/28/2016,1.4, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/29/2016,1.427, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/30/2016,1.485, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,5/31/2016,1.508, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/1/2016,1.514, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/2/2016,1.511, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/3/2016,1.51, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/4/2016,1.496, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/5/2016,1.483, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/6/2016,1.474, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/7/2016,1.468, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/8/2016,1.477, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/9/2016,1.486, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/10/2016,1.573, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/11/2016,1.668, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/12/2016,1.659, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/13/2016,1.653, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/14/2016,1.638, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/15/2016,1.622, ,7/29/2016 7:45,A
H6059,NP-CHP, ,STG29,6/16/2016,1.614, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/17/2016,1.605, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/18/2016,1.596, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/19/2016,1.588, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/20/2016,1.587, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/21/2016,1.603, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/22/2016,1.602, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/23/2016,1.592, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/24/2016,1.583, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/25/2016,1.579, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/26/2016,1.571, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/27/2016,1.649, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/28/2016,1.748, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/29/2016,1.765, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,6/30/2016,1.761, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/1/2016,1.761, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/2/2016,1.77, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/3/2016,1.774, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/4/2016,1.773, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/5/2016,1.76, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/6/2016,1.74, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/7/2016,1.72, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/8/2016,1.7, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/9/2016,1.68, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/10/2016,1.657, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/11/2016,1.631, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/12/2016,1.615, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/13/2016,1.597, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/14/2016,1.625, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/15/2016,1.619, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/16/2016,1.615, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/17/2016,1.601, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/18/2016,1.602, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/19/2016,1.589, ,9/28/2016 7:45,A
H6059,NP-CHP, ,STG29,7/20/2016,1.59, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/21/2016,1.586, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/22/2016,1.587, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/23/2016,1.575, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/24/2016,1.565, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/25/2016,1.55, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/26/2016,1.533, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/27/2016,1.524, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/28/2016,1.523, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/29/2016,1.516, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/30/2016,1.517, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,7/31/2016,1.532, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/1/2016,1.523, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/2/2016,1.513, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/3/2016,1.569, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/4/2016,1.567, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/5/2016,1.555, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/6/2016,1.543, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/7/2016,1.535, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/8/2016,1.547, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/9/2016,1.578, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/10/2016,1.594, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/11/2016,1.614, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/12/2016,1.686, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/13/2016,1.707, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/14/2016,1.715, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/15/2016,1.716, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/16/2016,1.715, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/17/2016,1.714, ,10/25/2016 7:45,A
H6059,NP-CHP, ,STG29,8/18/2016,1.711, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/19/2016,1.699, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/20/2016,1.69, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/21/2016,1.675, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/22/2016,1.662, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/23/2016,1.646, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/24/2016,1.633, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/25/2016,1.66, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/26/2016,1.765, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/27/2016,1.772, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/28/2016,1.778, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/29/2016,1.82, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/30/2016,2.003, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,8/31/2016,2.044, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/1/2016,2.062, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/2/2016,2.068, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/3/2016,2.064, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/4/2016,2.047, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/5/2016,2.033, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/6/2016,2.066, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/7/2016,2.091, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/8/2016,2.084, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/9/2016,2.051, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/10/2016,2.024, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/11/2016,2.01, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/12/2016,2.006, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/13/2016,2.013, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/14/2016,2.011, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/15/2016,1.998, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/16/2016,1.981, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/17/2016,1.961, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/18/2016,1.94, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/19/2016,1.919, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/20/2016,1.91, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/21/2016,1.914, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/22/2016,1.928, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/23/2016,1.974, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/24/2016,1.984, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/25/2016,1.979, ,11/4/2016 7:45,A
H6059,NP-CHP, ,STG29,9/26/2016,1.997, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,9/27/2016,1.997, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,9/28/2016,2.033, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,9/29/2016,2.022, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,9/30/2016,2.01, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/1/2016,2.003, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/2/2016,1.997, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/3/2016,1.988, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/4/2016,1.972, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/5/2016,1.96, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/6/2016,1.959, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/7/2016,1.96, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/8/2016,1.951, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/9/2016,1.939, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/10/2016,1.922, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/11/2016,1.905, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/12/2016,1.891, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/13/2016,1.878, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/14/2016,1.861, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/15/2016,1.85, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/16/2016,1.917, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/17/2016,1.919, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/18/2016,1.904, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/19/2016,1.887, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/20/2016,1.87, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/21/2016,1.853, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/22/2016,1.837, ,12/6/2016 7:45,A
H6059,NP-CHP, ,STG29,10/23/2016,1.82, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/24/2016,1.803, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/25/2016,1.791, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/26/2016,1.779, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/27/2016,1.882, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/28/2016,1.988, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/29/2016,1.977, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/30/2016,1.975, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,10/31/2016,1.987, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/1/2016,1.989, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/2/2016,1.971, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/3/2016,1.956, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/4/2016,1.941, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/5/2016,1.926, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/6/2016,1.909, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/7/2016,1.895, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/8/2016,1.881, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/9/2016,1.862, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/10/2016,1.849, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/11/2016,1.835, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/12/2016,1.822, ,1/10/2017 7:45,A
H6059,NP-CHP, ,STG29,11/13/2016,1.813, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/14/2016,1.814, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/15/2016,1.819, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/16/2016,1.836, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/17/2016,1.833, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/18/2016,1.822, ,2/14/2017 7:46,A
