Station,DBKEY,Daily.Date,Data.Value,Qualifier,Revision Date
NP-TSB,H3153,12/4/1961,0,,19-Mar-98
NP-TSB,H3153,12/5/1961,0,,19-Mar-98
NP-TSB,H3153,12/6/1961,0,,19-Mar-98
NP-TSB,H3153,12/7/1961,0,,19-Mar-98
NP-TSB,H3153,12/8/1961,0,,19-Mar-98
NP-TSB,H3153,12/9/1961,0,,19-Mar-98
NP-TSB,H3153,12/10/1961,0,,19-Mar-98
NP-TSB,H3153,12/11/1961,0,,19-Mar-98
NP-TSB,H3153,12/12/1961,0,,19-Mar-98
NP-TSB,H3153,12/13/1961,0,,19-Mar-98
NP-TSB,H3153,12/14/1961,0,,19-Mar-98
NP-TSB,H3153,12/15/1961,0,,19-Mar-98
NP-TSB,H3153,12/16/1961,0,,19-Mar-98
NP-TSB,H3153,12/17/1961,0,,19-Mar-98
NP-TSB,H3153,12/18/1961,0,,19-Mar-98
NP-TSB,H3153,12/19/1961,0,,19-Mar-98
NP-TSB,H3153,12/20/1961,0,,19-Mar-98
NP-TSB,H3153,12/21/1961,0,,19-Mar-98
NP-TSB,H3153,12/22/1961,0,,19-Mar-98
NP-TSB,H3153,12/23/1961,0,,19-Mar-98
NP-TSB,H3153,12/24/1961,0,,19-Mar-98
NP-TSB,H3153,12/25/1961,0,,19-Mar-98
NP-TSB,H3153,12/26/1961,0,,19-Mar-98
NP-TSB,H3153,12/27/1961,0,,19-Mar-98
NP-TSB,H3153,12/28/1961,0,,19-Mar-98
NP-TSB,H3153,12/29/1961,0,,19-Mar-98
NP-TSB,H3153,12/30/1961,0,,19-Mar-98
NP-TSB,H3153,12/31/1961,0,,19-Mar-98
NP-TSB,H3153,1/1/1962,0,,19-Mar-98
NP-TSB,H3153,1/2/1962,0,,19-Mar-98
NP-TSB,H3153,1/3/1962,0,,19-Mar-98
NP-TSB,H3153,1/4/1962,0,,19-Mar-98
NP-TSB,H3153,1/5/1962,0,,19-Mar-98
NP-TSB,H3153,1/6/1962,0,,19-Mar-98
NP-TSB,H3153,1/7/1962,0,,19-Mar-98
NP-TSB,H3153,1/8/1962,0,,19-Mar-98
NP-TSB,H3153,1/9/1962,0,,19-Mar-98
NP-TSB,H3153,1/10/1962,0,,19-Mar-98
NP-TSB,H3153,1/11/1962,0,,19-Mar-98
NP-TSB,H3153,1/12/1962,0,,19-Mar-98
NP-TSB,H3153,1/13/1962,0,,19-Mar-98
NP-TSB,H3153,1/14/1962,0,,19-Mar-98
NP-TSB,H3153,1/15/1962,0,,19-Mar-98
NP-TSB,H3153,1/16/1962,0,,19-Mar-98
NP-TSB,H3153,1/17/1962,0,,19-Mar-98
NP-TSB,H3153,1/18/1962,0,,19-Mar-98
NP-TSB,H3153,1/19/1962,0,,19-Mar-98
NP-TSB,H3153,1/20/1962,0,,19-Mar-98
NP-TSB,H3153,1/21/1962,0,,19-Mar-98
NP-TSB,H3153,1/22/1962,0,,19-Mar-98
NP-TSB,H3153,1/23/1962,0,,19-Mar-98
NP-TSB,H3153,1/24/1962,0,,19-Mar-98
NP-TSB,H3153,1/25/1962,0,,19-Mar-98
NP-TSB,H3153,1/26/1962,0,,19-Mar-98
NP-TSB,H3153,1/27/1962,0,,19-Mar-98
NP-TSB,H3153,1/28/1962,0,,19-Mar-98
NP-TSB,H3153,1/29/1962,0,,19-Mar-98
NP-TSB,H3153,1/30/1962,0,,19-Mar-98
NP-TSB,H3153,1/31/1962,0,,19-Mar-98
NP-TSB,H3153,2/1/1962,0,,19-Mar-98
NP-TSB,H3153,2/2/1962,0,,19-Mar-98
NP-TSB,H3153,2/3/1962,0,,19-Mar-98
NP-TSB,H3153,2/4/1962,0,,19-Mar-98
NP-TSB,H3153,2/5/1962,0,,19-Mar-98
NP-TSB,H3153,2/6/1962,0,,19-Mar-98
NP-TSB,H3153,2/7/1962,0,,19-Mar-98
NP-TSB,H3153,2/8/1962,0,,19-Mar-98
NP-TSB,H3153,2/9/1962,0,,19-Mar-98
NP-TSB,H3153,2/10/1962,0,,19-Mar-98
NP-TSB,H3153,2/11/1962,0,,19-Mar-98
NP-TSB,H3153,2/12/1962,0,,19-Mar-98
NP-TSB,H3153,2/13/1962,0,,19-Mar-98
NP-TSB,H3153,2/14/1962,0,,19-Mar-98
NP-TSB,H3153,2/15/1962,0,,19-Mar-98
NP-TSB,H3153,2/16/1962,0,,19-Mar-98
NP-TSB,H3153,2/17/1962,0,,19-Mar-98
NP-TSB,H3153,2/18/1962,0,,19-Mar-98
NP-TSB,H3153,2/19/1962,0,,19-Mar-98
NP-TSB,H3153,2/20/1962,0,,19-Mar-98
NP-TSB,H3153,2/21/1962,0,,19-Mar-98
NP-TSB,H3153,2/22/1962,0,,19-Mar-98
NP-TSB,H3153,2/23/1962,0,,19-Mar-98
NP-TSB,H3153,2/24/1962,0,,19-Mar-98
NP-TSB,H3153,2/25/1962,0,,19-Mar-98
NP-TSB,H3153,2/26/1962,0,,19-Mar-98
NP-TSB,H3153,2/27/1962,0,,19-Mar-98
NP-TSB,H3153,2/28/1962,0,,19-Mar-98
NP-TSB,H3153,3/1/1962,0,,19-Mar-98
NP-TSB,H3153,3/2/1962,0,,19-Mar-98
NP-TSB,H3153,3/3/1962,0,,19-Mar-98
NP-TSB,H3153,3/4/1962,0,,19-Mar-98
NP-TSB,H3153,3/5/1962,0,,19-Mar-98
NP-TSB,H3153,3/6/1962,0,,19-Mar-98
NP-TSB,H3153,3/7/1962,0,,19-Mar-98
NP-TSB,H3153,3/8/1962,0,,19-Mar-98
NP-TSB,H3153,3/9/1962,0,,19-Mar-98
NP-TSB,H3153,3/10/1962,0,,19-Mar-98
NP-TSB,H3153,3/11/1962,0,,19-Mar-98
NP-TSB,H3153,3/12/1962,0,,19-Mar-98
NP-TSB,H3153,3/13/1962,0,,19-Mar-98
NP-TSB,H3153,3/14/1962,0,,19-Mar-98
NP-TSB,H3153,3/15/1962,0,,19-Mar-98
NP-TSB,H3153,3/16/1962,0,,19-Mar-98
NP-TSB,H3153,3/17/1962,0,,19-Mar-98
NP-TSB,H3153,3/18/1962,0,,19-Mar-98
NP-TSB,H3153,3/19/1962,0,,19-Mar-98
NP-TSB,H3153,3/20/1962,0,,19-Mar-98
NP-TSB,H3153,3/21/1962,0,,19-Mar-98
NP-TSB,H3153,3/22/1962,0,,19-Mar-98
NP-TSB,H3153,3/23/1962,0,,19-Mar-98
NP-TSB,H3153,3/24/1962,0,,19-Mar-98
NP-TSB,H3153,3/25/1962,0,,19-Mar-98
NP-TSB,H3153,3/26/1962,0,,19-Mar-98
NP-TSB,H3153,3/27/1962,0,,19-Mar-98
NP-TSB,H3153,3/28/1962,0,,19-Mar-98
NP-TSB,H3153,3/29/1962,0,,19-Mar-98
NP-TSB,H3153,3/30/1962,0,,19-Mar-98
NP-TSB,H3153,3/31/1962,0,,19-Mar-98
NP-TSB,H3153,4/1/1962,0,,19-Mar-98
NP-TSB,H3153,4/2/1962,0,,19-Mar-98
NP-TSB,H3153,4/3/1962,0,,19-Mar-98
NP-TSB,H3153,4/4/1962,0,,19-Mar-98
NP-TSB,H3153,4/5/1962,0,,19-Mar-98
NP-TSB,H3153,4/6/1962,0,,19-Mar-98
NP-TSB,H3153,4/7/1962,0,,19-Mar-98
NP-TSB,H3153,4/8/1962,0,,19-Mar-98
NP-TSB,H3153,4/9/1962,0,,19-Mar-98
NP-TSB,H3153,4/10/1962,0,,19-Mar-98
NP-TSB,H3153,4/11/1962,0,,19-Mar-98
NP-TSB,H3153,4/12/1962,0,,19-Mar-98
NP-TSB,H3153,4/13/1962,0,,19-Mar-98
NP-TSB,H3153,4/14/1962,0,,19-Mar-98
NP-TSB,H3153,4/15/1962,0,,19-Mar-98
NP-TSB,H3153,4/16/1962,0,,19-Mar-98
NP-TSB,H3153,4/17/1962,0,,19-Mar-98
NP-TSB,H3153,4/18/1962,0,,19-Mar-98
NP-TSB,H3153,4/19/1962,0,,19-Mar-98
NP-TSB,H3153,4/20/1962,0,,19-Mar-98
NP-TSB,H3153,4/21/1962,0,,19-Mar-98
NP-TSB,H3153,4/22/1962,0,,19-Mar-98
NP-TSB,H3153,4/23/1962,0,,19-Mar-98
NP-TSB,H3153,4/24/1962,0,,19-Mar-98
NP-TSB,H3153,4/25/1962,0,,19-Mar-98
NP-TSB,H3153,4/26/1962,0,,19-Mar-98
NP-TSB,H3153,4/27/1962,0,,19-Mar-98
NP-TSB,H3153,4/28/1962,0,,19-Mar-98
NP-TSB,H3153,4/29/1962,0,,19-Mar-98
NP-TSB,H3153,4/30/1962,0,,19-Mar-98
NP-TSB,H3153,5/1/1962,0,,19-Mar-98
NP-TSB,H3153,5/2/1962,0,,19-Mar-98
NP-TSB,H3153,5/3/1962,0,,19-Mar-98
NP-TSB,H3153,5/4/1962,0,,19-Mar-98
NP-TSB,H3153,5/5/1962,0,,19-Mar-98
NP-TSB,H3153,5/6/1962,0,,19-Mar-98
NP-TSB,H3153,5/7/1962,0,,19-Mar-98
NP-TSB,H3153,5/8/1962,0,,19-Mar-98
NP-TSB,H3153,5/9/1962,0,,19-Mar-98
NP-TSB,H3153,5/10/1962,0,,19-Mar-98
NP-TSB,H3153,5/11/1962,0,,19-Mar-98
NP-TSB,H3153,5/12/1962,0,,19-Mar-98
NP-TSB,H3153,5/13/1962,0,,19-Mar-98
NP-TSB,H3153,5/14/1962,0,,19-Mar-98
NP-TSB,H3153,5/15/1962,0,,19-Mar-98
NP-TSB,H3153,5/16/1962,0,,19-Mar-98
NP-TSB,H3153,5/17/1962,0,,19-Mar-98
NP-TSB,H3153,5/18/1962,0,,19-Mar-98
NP-TSB,H3153,5/19/1962,0,,19-Mar-98
NP-TSB,H3153,5/20/1962,0,,19-Mar-98
NP-TSB,H3153,5/21/1962,0,,19-Mar-98
NP-TSB,H3153,5/22/1962,0,,19-Mar-98
NP-TSB,H3153,5/23/1962,0,,19-Mar-98
NP-TSB,H3153,5/24/1962,0,,19-Mar-98
NP-TSB,H3153,5/25/1962,0,,19-Mar-98
NP-TSB,H3153,5/26/1962,0,,19-Mar-98
NP-TSB,H3153,5/27/1962,0,,19-Mar-98
NP-TSB,H3153,5/28/1962,0,,19-Mar-98
NP-TSB,H3153,5/29/1962,0,,19-Mar-98
NP-TSB,H3153,5/30/1962,0,,19-Mar-98
NP-TSB,H3153,5/31/1962,0,,19-Mar-98
NP-TSB,H3153,6/1/1962,0,,19-Mar-98
NP-TSB,H3153,6/2/1962,0,,19-Mar-98
NP-TSB,H3153,6/3/1962,0,,19-Mar-98
NP-TSB,H3153,6/4/1962,0,,19-Mar-98
NP-TSB,H3153,6/5/1962,0,,19-Mar-98
NP-TSB,H3153,6/6/1962,0,,19-Mar-98
NP-TSB,H3153,6/7/1962,0,,19-Mar-98
NP-TSB,H3153,6/8/1962,0,,19-Mar-98
NP-TSB,H3153,6/9/1962,0,,19-Mar-98
NP-TSB,H3153,6/10/1962,0,,19-Mar-98
NP-TSB,H3153,6/11/1962,0,,19-Mar-98
NP-TSB,H3153,6/12/1962,0,,19-Mar-98
NP-TSB,H3153,6/13/1962,0,,19-Mar-98
NP-TSB,H3153,6/14/1962,0,,19-Mar-98
NP-TSB,H3153,6/15/1962,0,,19-Mar-98
NP-TSB,H3153,6/16/1962,41.44,,18-Dec-15
NP-TSB,H3153,6/17/1962,97.02,,18-Dec-15
NP-TSB,H3153,6/18/1962,128.14,,18-Dec-15
NP-TSB,H3153,6/19/1962,154.8,,18-Dec-15
NP-TSB,H3153,6/20/1962,178.45,,18-Dec-15
NP-TSB,H3153,6/21/1962,171.28,,18-Dec-15
NP-TSB,H3153,6/22/1962,160.68,,18-Dec-15
NP-TSB,H3153,6/23/1962,146.94,,18-Dec-15
NP-TSB,H3153,6/24/1962,131.16,,18-Dec-15
NP-TSB,H3153,6/25/1962,130.33,,18-Dec-15
NP-TSB,H3153,6/26/1962,129.51,,18-Dec-15
NP-TSB,H3153,6/27/1962,110.78,,18-Dec-15
NP-TSB,H3153,6/28/1962,98.52,,18-Dec-15
NP-TSB,H3153,6/29/1962,109.12,,18-Dec-15
NP-TSB,H3153,6/30/1962,120.72,,18-Dec-15
NP-TSB,H3153,7/1/1962,133.12,,18-Dec-15
NP-TSB,H3153,7/2/1962,159.69,,18-Dec-15
NP-TSB,H3153,7/3/1962,172.34,,18-Dec-15
NP-TSB,H3153,7/4/1962,185.5,,18-Dec-15
NP-TSB,H3153,7/5/1962,230.01,,18-Dec-15
NP-TSB,H3153,7/6/1962,228.65,,18-Dec-15
NP-TSB,H3153,7/7/1962,201.56,,18-Dec-15
NP-TSB,H3153,7/8/1962,169.88,,18-Dec-15
NP-TSB,H3153,7/9/1962,142.99,,18-Dec-15
NP-TSB,H3153,7/10/1962,142.1,,18-Dec-15
NP-TSB,H3153,7/11/1962,160.35,,18-Dec-15
NP-TSB,H3153,7/12/1962,159.69,,18-Dec-15
NP-TSB,H3153,7/13/1962,155.76,,18-Dec-15
NP-TSB,H3153,7/14/1962,179.18,,18-Dec-15
NP-TSB,H3153,7/15/1962,227.29,,18-Dec-15
NP-TSB,H3153,7/16/1962,275.6,,18-Dec-15
NP-TSB,H3153,7/17/1962,279.92,,18-Dec-15
NP-TSB,H3153,7/18/1962,284.3,,18-Dec-15
NP-TSB,H3153,7/19/1962,267.14,,18-Dec-15
NP-TSB,H3153,7/20/1962,240.73,,18-Dec-15
NP-TSB,H3153,7/21/1962,212.8,,18-Dec-15
NP-TSB,H3153,7/22/1962,187.78,,18-Dec-15
NP-TSB,H3153,7/23/1962,168.84,,18-Dec-15
NP-TSB,H3153,7/24/1962,145.41,,18-Dec-15
NP-TSB,H3153,7/25/1962,122.28,,18-Dec-15
NP-TSB,H3153,7/26/1962,102.47,,18-Dec-15
NP-TSB,H3153,7/27/1962,83.67,,18-Dec-15
NP-TSB,H3153,7/28/1962,71.32,,18-Dec-15
NP-TSB,H3153,7/29/1962,63.33,,18-Dec-15
NP-TSB,H3153,7/30/1962,60.2,,18-Dec-15
NP-TSB,H3153,7/31/1962,56.02,,18-Dec-15
NP-TSB,H3153,8/1/1962,50.76,,18-Dec-15
NP-TSB,H3153,8/2/1962,43.8,,18-Dec-15
NP-TSB,H3153,8/3/1962,38.63,,18-Dec-15
NP-TSB,H3153,8/4/1962,33.26,,18-Dec-15
NP-TSB,H3153,8/5/1962,27.78,,18-Dec-15
NP-TSB,H3153,8/6/1962,23.11,,18-Dec-15
NP-TSB,H3153,8/7/1962,26.14,,18-Dec-15
NP-TSB,H3153,8/8/1962,52.96,,18-Dec-15
NP-TSB,H3153,8/9/1962,56.02,,18-Dec-15
NP-TSB,H3153,8/10/1962,66.46,,18-Dec-15
NP-TSB,H3153,8/11/1962,77.02,,18-Dec-15
NP-TSB,H3153,8/12/1962,92.85,,18-Dec-15
NP-TSB,H3153,8/13/1962,116.4,,18-Dec-15
NP-TSB,H3153,8/14/1962,130.89,,18-Dec-15
NP-TSB,H3153,8/15/1962,137.69,,18-Dec-15
NP-TSB,H3153,8/16/1962,138.85,,18-Dec-15
NP-TSB,H3153,8/17/1962,137.4,,18-Dec-15
NP-TSB,H3153,8/18/1962,130.06,,18-Dec-15
NP-TSB,H3153,8/19/1962,125.71,,18-Dec-15
NP-TSB,H3153,8/20/1962,124.38,,18-Dec-15
NP-TSB,H3153,8/21/1962,122.8,,18-Dec-15
NP-TSB,H3153,8/22/1962,132,,18-Dec-15
NP-TSB,H3153,8/23/1962,130.61,,18-Dec-15
NP-TSB,H3153,8/24/1962,128.96,,18-Dec-15
NP-TSB,H3153,8/25/1962,122.28,,18-Dec-15
NP-TSB,H3153,8/26/1962,115.91,,18-Dec-15
NP-TSB,H3153,8/27/1962,114.67,,18-Dec-15
NP-TSB,H3153,8/28/1962,134.82,,18-Dec-15
NP-TSB,H3153,8/29/1962,145.11,,18-Dec-15
NP-TSB,H3153,8/30/1962,162.69,,18-Dec-15
NP-TSB,H3153,8/31/1962,189.69,,18-Dec-15
NP-TSB,H3153,9/1/1962,212.37,,18-Dec-15
NP-TSB,H3153,9/2/1962,223.25,,18-Dec-15
NP-TSB,H3153,9/3/1962,208.15,,18-Dec-15
NP-TSB,H3153,9/4/1962,182.5,,18-Dec-15
NP-TSB,H3153,9/5/1962,166.42,,18-Dec-15
NP-TSB,H3153,9/6/1962,158.37,,18-Dec-15
NP-TSB,H3153,9/7/1962,132.56,,18-Dec-15
NP-TSB,H3153,9/8/1962,117.91,,18-Dec-15
NP-TSB,H3153,9/9/1962,102.47,,18-Dec-15
NP-TSB,H3153,9/10/1962,93.06,,18-Dec-15
NP-TSB,H3153,9/11/1962,86.13,,18-Dec-15
NP-TSB,H3153,9/12/1962,83.3,,18-Dec-15
NP-TSB,H3153,9/13/1962,82.56,,18-Dec-15
NP-TSB,H3153,9/14/1962,76.33,,18-Dec-15
NP-TSB,H3153,9/15/1962,68.93,,18-Dec-15
NP-TSB,H3153,9/16/1962,63.77,,18-Dec-15
NP-TSB,H3153,9/17/1962,56.15,,18-Dec-15
NP-TSB,H3153,9/18/1962,55.5,,18-Dec-15
NP-TSB,H3153,9/19/1962,76.16,,18-Dec-15
NP-TSB,H3153,9/20/1962,81.1,,18-Dec-15
NP-TSB,H3153,9/21/1962,88.25,,18-Dec-15
NP-TSB,H3153,9/22/1962,93.67,,18-Dec-15
NP-TSB,H3153,9/23/1962,104.04,,18-Dec-15
NP-TSB,H3153,9/24/1962,117.91,,18-Dec-15
NP-TSB,H3153,9/25/1962,117.41,,18-Dec-15
NP-TSB,H3153,9/26/1962,116.65,,18-Dec-15
NP-TSB,H3153,9/27/1962,108.89,,18-Dec-15
NP-TSB,H3153,9/28/1962,106.09,,18-Dec-15
NP-TSB,H3153,9/29/1962,115.16,,18-Dec-15
NP-TSB,H3153,9/30/1962,114.42,,18-Dec-15
NP-TSB,H3153,10/1/1962,135.1,,18-Dec-15
NP-TSB,H3153,10/2/1962,155.76,,18-Dec-15
NP-TSB,H3153,10/3/1962,158.37,,18-Dec-15
NP-TSB,H3153,10/4/1962,150.98,,18-Dec-15
NP-TSB,H3153,10/5/1962,135.67,,18-Dec-15
NP-TSB,H3153,10/6/1962,124.12,,18-Dec-15
NP-TSB,H3153,10/7/1962,111.02,,18-Dec-15
NP-TSB,H3153,10/8/1962,99.38,,18-Dec-15
NP-TSB,H3153,10/9/1962,88.64,,18-Dec-15
NP-TSB,H3153,10/10/1962,82.74,,18-Dec-15
NP-TSB,H3153,10/11/1962,84.23,,18-Dec-15
NP-TSB,H3153,10/12/1962,74.96,,18-Dec-15
NP-TSB,H3153,10/13/1962,66.77,,18-Dec-15
NP-TSB,H3153,10/14/1962,57.87,,18-Dec-15
NP-TSB,H3153,10/15/1962,50.05,,18-Dec-15
NP-TSB,H3153,10/16/1962,42.25,,18-Dec-15
NP-TSB,H3153,10/17/1962,37.24,,18-Dec-15
NP-TSB,H3153,10/18/1962,33.59,,18-Dec-15
NP-TSB,H3153,10/19/1962,28.13,,18-Dec-15
NP-TSB,H3153,10/20/1962,24.02,,18-Dec-15
NP-TSB,H3153,10/21/1962,20.46,,18-Dec-15
NP-TSB,H3153,10/22/1962,17.41,,18-Dec-15
NP-TSB,H3153,10/23/1962,15.14,,18-Dec-15
NP-TSB,H3153,10/24/1962,15.06,,18-Dec-15
NP-TSB,H3153,10/25/1962,12.75,,18-Dec-15
NP-TSB,H3153,10/26/1962,10.43,,18-Dec-15
NP-TSB,H3153,10/27/1962,8.73,,18-Dec-15
NP-TSB,H3153,10/28/1962,7.31,,18-Dec-15
NP-TSB,H3153,10/29/1962,6.27,,18-Dec-15
NP-TSB,H3153,10/30/1962,6.61,,18-Dec-15
NP-TSB,H3153,10/31/1962,9.91,,18-Dec-15
NP-TSB,H3153,11/1/1962,10.13,,18-Dec-15
NP-TSB,H3153,11/2/1962,9.79,,18-Dec-15
NP-TSB,H3153,11/3/1962,9.74,,18-Dec-15
NP-TSB,H3153,11/4/1962,8.89,,18-Dec-15
NP-TSB,H3153,11/5/1962,7.87,,18-Dec-15
NP-TSB,H3153,11/6/1962,6.98,,18-Dec-15
NP-TSB,H3153,11/7/1962,5.97,,18-Dec-15
NP-TSB,H3153,11/8/1962,5.42,,18-Dec-15
NP-TSB,H3153,11/9/1962,11.5,,18-Dec-15
NP-TSB,H3153,11/10/1962,18.12,,18-Dec-15
NP-TSB,H3153,11/11/1962,18.03,,18-Dec-15
NP-TSB,H3153,11/12/1962,16.55,,18-Dec-15
NP-TSB,H3153,11/13/1962,15.14,,18-Dec-15
NP-TSB,H3153,11/14/1962,13.51,,18-Dec-15
NP-TSB,H3153,11/15/1962,12.37,,18-Dec-15
NP-TSB,H3153,11/16/1962,10.97,,18-Dec-15
NP-TSB,H3153,11/17/1962,9.74,,18-Dec-15
NP-TSB,H3153,11/18/1962,8.89,,18-Dec-15
NP-TSB,H3153,11/19/1962,8.08,,18-Dec-15
NP-TSB,H3153,11/20/1962,7.36,,18-Dec-15
NP-TSB,H3153,11/21/1962,6.69,,18-Dec-15
NP-TSB,H3153,11/22/1962,6.06,,18-Dec-15
NP-TSB,H3153,11/23/1962,5.34,,18-Dec-15
NP-TSB,H3153,11/24/1962,3.47,,18-Dec-15
NP-TSB,H3153,11/25/1962,3.05,,18-Dec-15
NP-TSB,H3153,11/26/1962,2.77,,18-Dec-15
NP-TSB,H3153,11/27/1962,2.34,,18-Dec-15
NP-TSB,H3153,11/28/1962,2.12,,18-Dec-15
NP-TSB,H3153,11/29/1962,1.91,,18-Dec-15
NP-TSB,H3153,11/30/1962,1.67,,18-Dec-15
NP-TSB,H3153,12/1/1962,1.55,,18-Dec-15
NP-TSB,H3153,12/2/1962,1.45,,18-Dec-15
NP-TSB,H3153,12/3/1962,1.3,,18-Dec-15
NP-TSB,H3153,12/4/1962,1.17,,18-Dec-15
NP-TSB,H3153,12/5/1962,1.09,,18-Dec-15
NP-TSB,H3153,12/6/1962,1.01,,18-Dec-15
NP-TSB,H3153,12/7/1962,0.9,,18-Dec-15
NP-TSB,H3153,12/8/1962,0.9,,18-Dec-15
NP-TSB,H3153,12/9/1962,0.84,,18-Dec-15
NP-TSB,H3153,12/10/1962,0,,19-Mar-98
NP-TSB,H3153,12/11/1962,0,,19-Mar-98
NP-TSB,H3153,12/12/1962,0,,19-Mar-98
NP-TSB,H3153,12/13/1962,0,,19-Mar-98
NP-TSB,H3153,12/14/1962,0,,19-Mar-98
NP-TSB,H3153,12/15/1962,0,,19-Mar-98
NP-TSB,H3153,12/16/1962,0,,19-Mar-98
NP-TSB,H3153,12/17/1962,0,,19-Mar-98
NP-TSB,H3153,12/18/1962,0,,19-Mar-98
NP-TSB,H3153,12/19/1962,0,,19-Mar-98
NP-TSB,H3153,12/20/1962,0,,19-Mar-98
NP-TSB,H3153,12/21/1962,0,,19-Mar-98
NP-TSB,H3153,12/22/1962,0,,19-Mar-98
NP-TSB,H3153,12/23/1962,0,,19-Mar-98
NP-TSB,H3153,12/24/1962,0,,19-Mar-98
NP-TSB,H3153,12/25/1962,0,,19-Mar-98
NP-TSB,H3153,12/26/1962,0,,19-Mar-98
NP-TSB,H3153,12/27/1962,0,,19-Mar-98
NP-TSB,H3153,12/28/1962,0,,19-Mar-98
NP-TSB,H3153,12/29/1962,0,,19-Mar-98
NP-TSB,H3153,12/30/1962,0,,19-Mar-98
NP-TSB,H3153,12/31/1962,0,,19-Mar-98
NP-TSB,H3153,1/1/1963,0,,19-Mar-98
NP-TSB,H3153,1/2/1963,0,,19-Mar-98
NP-TSB,H3153,1/3/1963,0,,19-Mar-98
NP-TSB,H3153,1/4/1963,0,,19-Mar-98
NP-TSB,H3153,1/5/1963,0,,19-Mar-98
NP-TSB,H3153,1/6/1963,0,,19-Mar-98
NP-TSB,H3153,1/7/1963,0,,19-Mar-98
NP-TSB,H3153,1/8/1963,0,,19-Mar-98
NP-TSB,H3153,1/9/1963,0,,19-Mar-98
NP-TSB,H3153,1/10/1963,0,,19-Mar-98
NP-TSB,H3153,1/11/1963,0,,19-Mar-98
NP-TSB,H3153,1/12/1963,0,,19-Mar-98
NP-TSB,H3153,1/13/1963,0,,19-Mar-98
NP-TSB,H3153,1/14/1963,0,,19-Mar-98
NP-TSB,H3153,1/15/1963,0,,19-Mar-98
NP-TSB,H3153,1/16/1963,0,,19-Mar-98
NP-TSB,H3153,1/17/1963,0,,19-Mar-98
NP-TSB,H3153,1/18/1963,0,,19-Mar-98
NP-TSB,H3153,1/19/1963,0,,19-Mar-98
NP-TSB,H3153,1/20/1963,0,,19-Mar-98
NP-TSB,H3153,1/21/1963,0,,19-Mar-98
NP-TSB,H3153,1/22/1963,0,,19-Mar-98
NP-TSB,H3153,1/23/1963,0,,19-Mar-98
NP-TSB,H3153,1/24/1963,0,,19-Mar-98
NP-TSB,H3153,1/25/1963,0,,19-Mar-98
NP-TSB,H3153,1/26/1963,0,,19-Mar-98
NP-TSB,H3153,1/27/1963,0,,19-Mar-98
NP-TSB,H3153,1/28/1963,0,,19-Mar-98
NP-TSB,H3153,1/29/1963,0,,19-Mar-98
NP-TSB,H3153,1/30/1963,0,,19-Mar-98
NP-TSB,H3153,1/31/1963,0,,19-Mar-98
NP-TSB,H3153,2/1/1963,0,,19-Mar-98
NP-TSB,H3153,2/2/1963,0,,19-Mar-98
NP-TSB,H3153,2/3/1963,0,,19-Mar-98
NP-TSB,H3153,2/4/1963,0,,19-Mar-98
NP-TSB,H3153,2/5/1963,0,,19-Mar-98
NP-TSB,H3153,2/6/1963,0,,19-Mar-98
NP-TSB,H3153,2/7/1963,0,,19-Mar-98
NP-TSB,H3153,2/8/1963,0,,19-Mar-98
NP-TSB,H3153,2/9/1963,0,,19-Mar-98
NP-TSB,H3153,2/10/1963,0,,19-Mar-98
NP-TSB,H3153,2/11/1963,0,,19-Mar-98
NP-TSB,H3153,2/12/1963,0,,19-Mar-98
NP-TSB,H3153,2/13/1963,0,,19-Mar-98
NP-TSB,H3153,2/14/1963,0,,19-Mar-98
NP-TSB,H3153,2/15/1963,0,,19-Mar-98
NP-TSB,H3153,2/16/1963,0,,19-Mar-98
NP-TSB,H3153,2/17/1963,0,,19-Mar-98
NP-TSB,H3153,2/18/1963,0,,19-Mar-98
NP-TSB,H3153,2/19/1963,0,,19-Mar-98
NP-TSB,H3153,2/20/1963,0,,19-Mar-98
NP-TSB,H3153,2/21/1963,0,,19-Mar-98
NP-TSB,H3153,2/22/1963,0,,19-Mar-98
NP-TSB,H3153,2/23/1963,0,,19-Mar-98
NP-TSB,H3153,2/24/1963,0,,19-Mar-98
NP-TSB,H3153,2/25/1963,0,,19-Mar-98
NP-TSB,H3153,2/26/1963,0,,19-Mar-98
NP-TSB,H3153,2/27/1963,0,,19-Mar-98
NP-TSB,H3153,2/28/1963,0,,19-Mar-98
NP-TSB,H3153,3/1/1963,0,,19-Mar-98
NP-TSB,H3153,3/2/1963,0,,19-Mar-98
NP-TSB,H3153,3/3/1963,0,,19-Mar-98
NP-TSB,H3153,3/4/1963,0,,19-Mar-98
NP-TSB,H3153,3/5/1963,0,,19-Mar-98
NP-TSB,H3153,3/6/1963,0,,19-Mar-98
NP-TSB,H3153,3/7/1963,0,,19-Mar-98
NP-TSB,H3153,3/8/1963,0,,19-Mar-98
NP-TSB,H3153,3/9/1963,0,,19-Mar-98
NP-TSB,H3153,3/10/1963,0,,19-Mar-98
NP-TSB,H3153,3/11/1963,0,,19-Mar-98
NP-TSB,H3153,3/12/1963,0,,19-Mar-98
NP-TSB,H3153,3/13/1963,0,,19-Mar-98
NP-TSB,H3153,3/14/1963,0,,19-Mar-98
NP-TSB,H3153,3/15/1963,0,,19-Mar-98
NP-TSB,H3153,3/16/1963,0,,19-Mar-98
NP-TSB,H3153,3/17/1963,0,,19-Mar-98
